AV,AV06,1,Plataforma de Gredos,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV07,1,Nogal del Barranco,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV08,1,Las Erillas,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV09,1,El Pico,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV10,1,Mijares,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV11,1,La Centenera    ,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV12,1,Pedro Bernardo,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV13,1,Ermita de San Pedro - La Mesa    ,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV14,1,La Erilla,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV15,1,Arrebatacapas,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV16,1,El Mediano    ,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV17,1,Refugio de Mingo Fernando,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
BU,BU02,1,Peña Angulo,,24,Burgos,9,Castilla y leon,España,2,Oeste,,0
BU,BU03,1,Lagunas de Neila,,24,Burgos,9,Castilla y leon,España,2,Oeste,,0
BU,BU04,1,La Mazorra,,24,Burgos,9,Castilla y leon,España,2,Oeste,,0
BU,BU05,1,La Eme,,24,Burgos,9,Castilla y leon,España,2,Oeste,,0
BU,BU06,1,Altotero,,24,Burgos,9,Castilla y leon,España,2,Oeste,,0
